"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2025","5095116","Jermarian Jackson","CB","Virginia","ACC","defensive","TFL","0"
"2025","5095116","Jermarian Jackson","CB","Virginia","ACC","defensive","TOT","0"
"2025","5097140","Mason Andrade","TE","Wake Forest","ACC","rushing","CAR","1"
"2025","5097140","Mason Andrade","TE","Wake Forest","ACC","rushing","LONG","4"
"2025","5097140","Mason Andrade","TE","Wake Forest","ACC","rushing","TD","0"
"2025","5097140","Mason Andrade","TE","Wake Forest","ACC","rushing","YDS","4"
"2025","5097140","Mason Andrade","TE","Wake Forest","ACC","rushing","YPC","4.0"
"2025","5097169","Matthew Lusardi","TE","Wake Forest","ACC","kickReturns","AVG","5.5"
"2025","5097169","Matthew Lusardi","TE","Wake Forest","ACC","kickReturns","LONG","11"
"2025","5097169","Matthew Lusardi","TE","Wake Forest","ACC","kickReturns","NO","2"
"2025","5097169","Matthew Lusardi","TE","Wake Forest","ACC","kickReturns","TD","0"
"2025","5097169","Matthew Lusardi","TE","Wake Forest","ACC","kickReturns","YDS","11"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","PD","0"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","QB HUR","0"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","SACKS","0"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","SOLO","2"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","TD","0"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","TFL","0"
"2025","5098359","Foster Burt","CB","NC State","ACC","defensive","TOT","2"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","fumbles","FUM","1"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","fumbles","LOST","1"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","fumbles","REC","0"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","puntReturns","AVG","2.0"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","puntReturns","LONG","2"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","puntReturns","NO","1"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","puntReturns","TD","0"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","puntReturns","YDS","2"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","receiving","LONG","23"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","receiving","REC","17"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","receiving","TD","1"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","receiving","YDS","189"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","receiving","YPR","11.1"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","rushing","CAR","1"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","rushing","LONG","0"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","rushing","TD","0"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","rushing","YDS","-5"
"2025","5099305","Antonio Meeks","WR","Louisville","ACC","rushing","YPC","-5.0"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","PD","0"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","QB HUR","0"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","SACKS","0"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","SOLO","1"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","TD","0"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","TFL","0"
"2025","5101129","Darius Jones","LB","Wake Forest","ACC","defensive","TOT","4"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","kickReturns","AVG","13.8"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","kickReturns","LONG","27"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","kickReturns","NO","5"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","kickReturns","TD","0"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","kickReturns","YDS","69"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","receiving","LONG","84"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","receiving","REC","24"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","receiving","TD","4"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","receiving","YDS","422"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","receiving","YPR","17.6"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","rushing","CAR","3"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","rushing","LONG","0"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","rushing","TD","0"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","rushing","YDS","-5"
"2025","5102556","Cataurus Hicks","WR","Pittsburgh","ACC","rushing","YPC","-1.7"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","PD","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","QB HUR","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","SACKS","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","SOLO","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","TD","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","TFL","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","defensive","TOT","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","fumbles","FUM","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","fumbles","LOST","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","fumbles","REC","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","kickReturns","AVG","11.0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","kickReturns","LONG","11"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","kickReturns","NO","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","kickReturns","TD","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","kickReturns","YDS","11"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","receiving","LONG","7"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","receiving","REC","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","receiving","TD","0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","receiving","YDS","7"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","receiving","YPR","7.0"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","rushing","CAR","11"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","rushing","LONG","9"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","rushing","TD","1"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","rushing","YDS","38"
"2025","5103639","Trelain Maddox","RB","Georgia Tech","ACC","rushing","YPC","3.5"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","PD","3"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","QB HUR","2"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","SACKS","0"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","SOLO","26"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","TD","0"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","TFL","8.0"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","defensive","TOT","73"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","fumbles","FUM","0"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","fumbles","LOST","0"
"2025","5105335","Aiden Hall","LB","Wake Forest","ACC","fumbles","REC","1"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","PD","0"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","QB HUR","1"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","SACKS","0"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","SOLO","23"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","TD","0"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","TFL","1"
"2025","5106061","Landon Danley","LB","Virginia","ACC","defensive","TOT","48"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","PD","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","QB HUR","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","SACKS","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","SOLO","1"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","TD","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","TFL","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","defensive","TOT","1"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","kickReturns","AVG","13.2"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","kickReturns","LONG","19"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","kickReturns","NO","5"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","kickReturns","TD","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","kickReturns","YDS","66"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","receiving","LONG","12"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","receiving","REC","4"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","receiving","TD","0"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","receiving","YDS","22"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","receiving","YPR","5.5"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","rushing","CAR","114"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","rushing","LONG","28"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","rushing","TD","3"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","rushing","YDS","445"
"2025","5107875","Cole Tabb","RB","Stanford","ACC","rushing","YPC","3.9"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","PD","0"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","QB HUR","0"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","SACKS","0"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","SOLO","0"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","TD","0"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","TFL","0"
"2025","5109795","Raemon Mosby","DB","Louisville","ACC","defensive","TOT","2"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","PD","0"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","QB HUR","0"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","SACKS","0"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","SOLO","0"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","TD","0"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","TFL","0"
"2025","5110464","Gerard Johnson","DL","Virginia Tech","ACC","defensive","TOT","1"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","fumbles","FUM","1"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","fumbles","LOST","0"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","fumbles","REC","0"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","puntReturns","AVG","8.1"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","puntReturns","LONG","17"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","puntReturns","NO","10"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","puntReturns","TD","0"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","puntReturns","YDS","81"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","receiving","LONG","73"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","receiving","REC","31"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","receiving","TD","6"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","receiving","YDS","537"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","receiving","YPR","17.3"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","rushing","CAR","1"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","rushing","LONG","4"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","rushing","TD","0"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","rushing","YDS","4"
"2025","5112674","Bryant Wesco Jr.","WR","Clemson","ACC","rushing","YPC","4.0"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","PD","0"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","QB HUR","3"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","SACKS","0.5"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","SOLO","5"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","TD","0"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","TFL","0.5"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","defensive","TOT","17"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","puntReturns","AVG","4.0"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","puntReturns","LONG","4"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","puntReturns","NO","1"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","puntReturns","TD","0"
"2025","5113180","Caleb Hardy","S","Virginia","ACC","puntReturns","YDS","4"
"2025","5114313","Jordan Onovughe","WR","Stanford","ACC","receiving","LONG","12"
"2025","5114313","Jordan Onovughe","WR","Stanford","ACC","receiving","REC","2"
"2025","5114313","Jordan Onovughe","WR","Stanford","ACC","receiving","TD","0"
"2025","5114313","Jordan Onovughe","WR","Stanford","ACC","receiving","YDS","17"
"2025","5114313","Jordan Onovughe","WR","Stanford","ACC","receiving","YPR","8.5"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","ATT","1"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","COMPLETIONS","0"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","INT","0"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","PCT","0.000"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","TD","0"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","YDS","0"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","passing","YPA","0.0"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","receiving","LONG","56"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","receiving","REC","2"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","receiving","TD","0"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","receiving","YDS","62"
"2025","5114331","Suderian Harrison","WR","Virginia","ACC","receiving","YPR","31.0"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","FGA","21"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","FGM","17"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","LONG","50"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","PCT","0.810"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","PTS","89"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","XPA","38"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","kicking","XPM","38"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","punting","In 20","2"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","punting","LONG","28"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","punting","NO","2"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","punting","TB","0"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","punting","YDS","55"
"2025","5119662","Nolan Hauser","PK","Clemson","ACC","punting","YPP","27.5"
"2025","5120971","Aziah Johnson","WR","North Carolina","ACC","receiving","LONG","6"
"2025","5120971","Aziah Johnson","WR","North Carolina","ACC","receiving","REC","1"
"2025","5120971","Aziah Johnson","WR","North Carolina","ACC","receiving","TD","0"
"2025","5120971","Aziah Johnson","WR","North Carolina","ACC","receiving","YDS","6"
"2025","5120971","Aziah Johnson","WR","North Carolina","ACC","receiving","YPR","6.0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","PD","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","QB HUR","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","SACKS","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","SOLO","2"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","TD","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","TFL","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","defensive","TOT","2"
"2025","5121169","Darian Mensah","QB","Duke","ACC","fumbles","FUM","8"
"2025","5121169","Darian Mensah","QB","Duke","ACC","fumbles","LOST","5"
"2025","5121169","Darian Mensah","QB","Duke","ACC","fumbles","REC","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","ATT","500"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","COMPLETIONS","334"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","INT","6"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","PCT","0.668"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","TD","34"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","YDS","3973"
"2025","5121169","Darian Mensah","QB","Duke","ACC","passing","YPA","7.9"
"2025","5121169","Darian Mensah","QB","Duke","ACC","receiving","LONG","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","receiving","REC","1"
"2025","5121169","Darian Mensah","QB","Duke","ACC","receiving","TD","0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","receiving","YDS","-11"
"2025","5121169","Darian Mensah","QB","Duke","ACC","receiving","YPR","-11.0"
"2025","5121169","Darian Mensah","QB","Duke","ACC","rushing","CAR","59"
"2025","5121169","Darian Mensah","QB","Duke","ACC","rushing","LONG","34"
"2025","5121169","Darian Mensah","QB","Duke","ACC","rushing","TD","1"
"2025","5121169","Darian Mensah","QB","Duke","ACC","rushing","YDS","-32"
"2025","5121169","Darian Mensah","QB","Duke","ACC","rushing","YPC","-0.5"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","PD","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","QB HUR","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","SACKS","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","SOLO","1"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","TD","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","TFL","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","defensive","TOT","1"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","kickReturns","AVG","18.0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","kickReturns","LONG","24"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","kickReturns","NO","2"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","kickReturns","TD","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","kickReturns","YDS","36"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","receiving","LONG","28"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","receiving","REC","8"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","receiving","TD","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","receiving","YDS","84"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","receiving","YPR","10.5"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","rushing","CAR","2"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","rushing","LONG","5"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","rushing","TD","0"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","rushing","YDS","4"
"2025","5121471","Tyshawn Russell","WR","Syracuse","ACC","rushing","YPC","2.0"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","PD","1"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","QB HUR","0"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","SACKS","0"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","SOLO","0"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","TD","0"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","TFL","0"
"2025","5121605","Mekhi Buchanan","DE","Virginia","ACC","defensive","TOT","0"
"2025","5121750","Yamir Knight","WR","SMU","ACC","puntReturns","AVG","10.5"
"2025","5121750","Yamir Knight","WR","SMU","ACC","puntReturns","LONG","27"
"2025","5121750","Yamir Knight","WR","SMU","ACC","puntReturns","NO","16"
"2025","5121750","Yamir Knight","WR","SMU","ACC","puntReturns","TD","0"
"2025","5121750","Yamir Knight","WR","SMU","ACC","puntReturns","YDS","168"
"2025","5121750","Yamir Knight","WR","SMU","ACC","receiving","LONG","61"
"2025","5121750","Yamir Knight","WR","SMU","ACC","receiving","REC","54"
"2025","5121750","Yamir Knight","WR","SMU","ACC","receiving","TD","5"
"2025","5121750","Yamir Knight","WR","SMU","ACC","receiving","YDS","637"
"2025","5121750","Yamir Knight","WR","SMU","ACC","receiving","YPR","11.8"
"2025","5121750","Yamir Knight","WR","SMU","ACC","rushing","CAR","1"
"2025","5121750","Yamir Knight","WR","SMU","ACC","rushing","LONG","2"
"2025","5121750","Yamir Knight","WR","SMU","ACC","rushing","TD","0"
"2025","5121750","Yamir Knight","WR","SMU","ACC","rushing","YDS","2"
"2025","5121750","Yamir Knight","WR","SMU","ACC","rushing","YPC","2.0"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","PD","0"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","QB HUR","0"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","SACKS","1"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","SOLO","9"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","TD","0"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","TFL","2.5"
"2025","5121883","Omar Staples","DL","Stanford","ACC","defensive","TOT","20"
"2025","5121892","Dylan Joyce","P","Miami","ACC","punting","In 20","23"
"2025","5121892","Dylan Joyce","P","Miami","ACC","punting","LONG","73"
"2025","5121892","Dylan Joyce","P","Miami","ACC","punting","NO","54"
"2025","5121892","Dylan Joyce","P","Miami","ACC","punting","TB","6"
"2025","5121892","Dylan Joyce","P","Miami","ACC","punting","YDS","2398"
"2025","5121892","Dylan Joyce","P","Miami","ACC","punting","YPP","44.4"
"2025","5121892","Dylan Joyce","P","Miami","ACC","rushing","CAR","0"
"2025","5121892","Dylan Joyce","P","Miami","ACC","rushing","LONG","0"
"2025","5121892","Dylan Joyce","P","Miami","ACC","rushing","TD","0"
"2025","5121892","Dylan Joyce","P","Miami","ACC","rushing","YDS","-2"
"2025","5121892","Dylan Joyce","P","Miami","ACC","rushing","YPC","0"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","PD","1"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","QB HUR","0"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","SACKS","1"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","SOLO","5"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","TD","0"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","TFL","2.5"
"2025","5121988","Kevin Allen","DT","SMU","ACC","defensive","TOT","12"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","PD","0"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","QB HUR","0"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","SACKS","0"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","SOLO","2"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","TD","0"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","TFL","0"
"2025","5121994","Melvin Siani","OL","Wake Forest","ACC","defensive","TOT","2"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","PD","1"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","QB HUR","0"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","SACKS","0"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","SOLO","10"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","TD","0"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","TFL","1.5"
"2025","5122404","Abe Ibrahim","LB","Pittsburgh","ACC","defensive","TOT","16"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","PD","0"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","QB HUR","0"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","SACKS","0"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","SOLO","2"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","TD","0"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","TFL","0"
"2025","5122552","Khalil Conley","DB","North Carolina","ACC","defensive","TOT","2"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","FGA","19"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","FGM","12"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","LONG","46"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","PCT","0.632"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","PTS","82"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","XPA","46"
"2025","5123219","Jake Weinberg","PK","Florida State","ACC","kicking","XPM","46"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","PD","2"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","QB HUR","0"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","SACKS","0"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","SOLO","25"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","TD","0"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","TFL","0"
"2025","5124964","Landan Callahan","CB","Duke","ACC","defensive","TOT","42"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","PD","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","QB HUR","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","SACKS","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","SOLO","2"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","TD","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","TFL","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","defensive","TOT","2"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","fumbles","FUM","1"
